name,TSID,turn_in_leg,pbt_start,n_throws,triple_seq,n_success,wonprevious
Simon Whitlock,343,1,501,3,0 1 1,2,0
Simon Whitlock,343,2,367,3,1 0 1,2,0
Simon Whitlock,343,3,227,3,0 0 0,0,0
Simon Whitlock,344,1,501,3,0 0 0,0,1
Simon Whitlock,344,2,444,3,0 0 1,1,1
Simon Whitlock,344,3,348,3,0 0 0,0,1
Simon Whitlock,344,4,308,3,0 0 0,0,1
Simon Whitlock,344,5,266,3,0 1 1,2,1
Simon Whitlock,345,1,501,3,0 1 0,1,0
Simon Whitlock,345,2,421,3,0 0 0,0,0
Simon Whitlock,345,3,361,3,0 1 0,1,0
Simon Whitlock,345,4,261,3,0 0 1,1,0
Simon Whitlock,346,1,501,3,0 1 1,2,1
Simon Whitlock,346,2,382,3,1 1 1,3,1
Simon Whitlock,346,3,202,2,0 0,0,1
Simon Whitlock,347,1,501,3,0 0 0,0,0
Simon Whitlock,347,2,441,3,1 1 0,2,0
Simon Whitlock,347,3,301,3,0 0 1,1,0
Simon Whitlock,347,4,208,2,0 0,0,0
Simon Whitlock,348,1,501,3,0 1 0,1,1
Simon Whitlock,348,2,415,3,1 1 0,2,1
Simon Whitlock,348,3,275,2,1 1,2,1
Simon Whitlock,349,1,501,3,0 0 1,1,0
Simon Whitlock,349,2,409,3,0 0 1,1,0
Simon Whitlock,349,3,328,3,0 0 0,0,0
Simon Whitlock,349,4,270,3,0 0 0,0,0
Simon Whitlock,349,5,210,1,1,1,0
Simon Whitlock,350,1,501,3,1 1 1,3,0
Simon Whitlock,350,2,321,3,0 1 1,2,0
Simon Whitlock,350,3,187,1,1,1,0
Simon Whitlock,351,1,501,3,0 0 1,1,1
Simon Whitlock,351,2,401,3,0 1 0,1,1
Simon Whitlock,351,3,320,3,0 0 1,1,1
Simon Whitlock,351,4,226,1,1,1,1
Simon Whitlock,352,1,501,3,1 1 0,2,1
Simon Whitlock,352,2,361,3,0 1 1,2,1
Simon Whitlock,352,3,221,3,0 0 1,1,1
Simon Whitlock,353,1,501,3,0 0 0,0,0
Simon Whitlock,353,2,480,3,0 0 1,1,0
Simon Whitlock,353,3,383,3,0 0 1,1,0
Simon Whitlock,353,4,286,3,0 1 0,1,0
Simon Whitlock,353,5,186,1,0,0,0
Simon Whitlock,354,1,501,3,0 0 0,0,0
Simon Whitlock,354,2,442,3,0 0 0,0,0
Simon Whitlock,354,3,383,3,0 1 1,2,0
Simon Whitlock,354,4,249,2,1 0,1,0
Simon Whitlock,355,1,501,3,1 1 1,3,1
Simon Whitlock,355,2,321,3,0 1 0,1,1
Simon Whitlock,355,3,222,3,0 0 1,1,1
Simon Whitlock,356,1,501,3,1 1 0,2,0
Simon Whitlock,356,2,361,3,0 0 0,0,0
Simon Whitlock,356,3,301,3,1 0 0,1,0
Simon Whitlock,356,4,204,1,1,1,0
Simon Whitlock,357,1,501,3,1 0 0,1,1
Simon Whitlock,357,2,401,3,0 1 1,2,1
Simon Whitlock,357,3,261,3,0 0 1,1,1
Simon Whitlock,357,4,184,1,1,1,1
Simon Whitlock,358,1,501,3,0 1 0,1,0
Simon Whitlock,358,2,409,3,1 1 0,2,0
Simon Whitlock,358,3,269,3,0 0 0,0,0
Simon Whitlock,358,4,210,1,1,1,0
Simon Whitlock,359,1,501,3,0 0 0,0,0
Simon Whitlock,359,2,444,3,0 1 1,2,0
Simon Whitlock,359,3,310,3,0 0 1,1,0
Simon Whitlock,359,4,210,2,0 0,0,0
Simon Whitlock,360,1,501,3,0 1 1,2,0
Simon Whitlock,360,2,361,3,0 0 0,0,0
Simon Whitlock,360,3,321,3,0 1 0,1,0
Simon Whitlock,360,4,240,2,1 0,1,0
Simon Whitlock,361,1,501,3,1 1 0,2,0
Simon Whitlock,361,2,361,3,1 0 0,1,0
Simon Whitlock,361,3,264,2,1 1,2,0
Simon Whitlock,362,1,501,3,0 0 0,0,0
Simon Whitlock,362,2,460,3,0 1 1,2,0
Simon Whitlock,362,3,326,3,0 0 0,0,0
Simon Whitlock,362,4,267,2,1 1,2,0
Simon Whitlock,363,1,501,3,1 1 1,3,1
Simon Whitlock,363,2,321,3,0 0 1,1,1
Simon Whitlock,363,3,228,3,0 0 0,0,1
Simon Whitlock,363,4,188,1,1,1,1
Simon Whitlock,364,1,501,3,0 0 0,0,0
Simon Whitlock,364,2,458,3,0 0 1,1,0
Simon Whitlock,364,3,374,3,1 1 0,2,0
Simon Whitlock,364,4,234,3,0 0 0,0,0
Simon Whitlock,365,1,501,3,1 1 1,3,0
Simon Whitlock,365,2,321,3,1 1 0,2,0
Simon Whitlock,365,3,201,2,0 0,0,0
Simon Whitlock,366,1,501,3,1 0 1,2,0
Simon Whitlock,366,2,380,3,0 0 0,0,0
Simon Whitlock,366,3,320,3,0 1 1,2,0
Simon Whitlock,366,4,180,1,0,0,0
Simon Whitlock,367,1,501,3,0 1 0,1,1
Simon Whitlock,367,2,416,3,0 1 1,2,1
Simon Whitlock,367,3,276,3,0 0 1,1,1
Simon Whitlock,368,1,501,3,0 1 1,2,0
Simon Whitlock,368,2,370,3,1 1 0,2,0
Simon Whitlock,368,3,249,2,1 0,1,0
Simon Whitlock,369,1,501,3,0 0 1,1,1
Simon Whitlock,369,2,401,3,1 1 0,2,1
Simon Whitlock,369,3,278,3,0 0 1,1,1
Simon Whitlock,369,4,184,1,0,0,1
Simon Whitlock,370,1,501,3,0 0 0,0,1
Simon Whitlock,370,2,443,3,1 1 1,3,1
Simon Whitlock,370,3,263,3,0 1 1,2,1
Simon Whitlock,371,1,501,3,0 0 0,0,0
Simon Whitlock,371,2,444,3,1 1 0,2,0
Simon Whitlock,371,3,304,3,0 0 0,0,0
Simon Whitlock,371,4,246,3,0 0 0,0,0
Simon Whitlock,371,5,188,1,0,0,0
Simon Whitlock,372,1,501,3,1 1 1,3,0
Simon Whitlock,372,2,324,3,1 1 0,2,0
Simon Whitlock,372,3,184,1,0,0,0
Simon Whitlock,373,1,501,3,1 1 1,3,1
Simon Whitlock,373,2,324,3,0 0 0,0,1
Simon Whitlock,373,3,266,3,0 0 0,0,1
Simon Whitlock,373,4,220,1,1,1,1
Simon Whitlock,374,1,501,3,0 0 0,0,1
Simon Whitlock,374,2,442,3,0 0 0,0,1
Simon Whitlock,374,3,383,3,0 0 0,0,1
Simon Whitlock,374,4,324,3,1 0 1,2,1
Simon Whitlock,374,5,184,1,0,0,1
Simon Whitlock,375,1,501,3,1 1 0,2,0
Simon Whitlock,375,2,361,3,1 0 0,1,0
Simon Whitlock,375,3,262,3,0 0 0,0,0
Simon Whitlock,375,4,218,3,0 0 1,1,0
Simon Whitlock,376,1,501,3,0 0 0,0,1
Simon Whitlock,376,2,441,3,1 1 0,2,1
Simon Whitlock,376,3,301,3,0 0 1,1,1
Simon Whitlock,376,4,220,3,0 0 0,0,1
Simon Whitlock,377,1,501,3,0 0 0,0,0
Simon Whitlock,377,2,440,3,0 0 1,1,0
Simon Whitlock,377,3,340,3,1 0 0,1,0
Simon Whitlock,377,4,240,3,0 0 0,0,0
Simon Whitlock,377,5,200,1,1,1,0
Simon Whitlock,378,1,501,3,0 0 1,1,0
Simon Whitlock,378,2,401,3,0 0 0,0,0
Simon Whitlock,378,3,341,3,0 1 0,1,0
Simon Whitlock,378,4,246,2,1 0,1,0
Simon Whitlock,379,1,501,3,0 0 1,1,1
Simon Whitlock,379,2,403,3,0 1 1,2,1
Simon Whitlock,379,3,263,3,0 0 0,0,1
Simon Whitlock,379,4,204,2,0 0,0,1
Simon Whitlock,380,1,501,3,0 0 1,1,0
Simon Whitlock,380,2,402,3,0 1 0,1,0
Simon Whitlock,380,3,302,3,0 0 0,0,0
Simon Whitlock,380,4,244,3,0 0 1,1,0
Simon Whitlock,381,1,501,3,0 0 0,0,1
Simon Whitlock,381,2,443,3,0 0 0,0,1
Simon Whitlock,381,3,384,3,0 0 0,0,1
Simon Whitlock,381,4,324,3,0 0 0,0,1
Simon Whitlock,382,1,501,3,1 0 0,1,0
Simon Whitlock,382,2,401,3,0 0 0,0,0
Simon Whitlock,382,3,355,3,0 1 0,1,0
Simon Whitlock,382,4,263,3,0 0 0,0,0
Simon Whitlock,382,5,212,2,0 0,0,0
Simon Whitlock,383,1,501,3,0 0 0,0,0
Simon Whitlock,383,2,444,3,0 1 1,2,0
Simon Whitlock,383,3,310,3,0 0 0,0,0
Simon Whitlock,383,4,250,2,0 1,1,0
Simon Whitlock,384,1,501,3,0 1 1,2,1
Simon Whitlock,384,2,364,3,0 0 0,0,1
Simon Whitlock,384,3,320,3,1 1 1,3,1
Simon Whitlock,385,1,501,3,0 0 1,1,1
Simon Whitlock,385,2,404,3,0 0 1,1,1
Simon Whitlock,385,3,304,3,1 1 0,2,1
Simon Whitlock,385,4,184,1,0,0,1
Simon Whitlock,386,1,501,3,0 0 1,1,0
Simon Whitlock,386,2,408,3,0 1 1,2,0
Simon Whitlock,386,3,268,3,0 1 1,2,0
Simon Whitlock,387,1,501,3,0 0 0,0,1
Simon Whitlock,387,2,444,3,0 1 1,2,1
Simon Whitlock,387,3,304,3,0 0 0,0,1
Simon Whitlock,387,4,246,3,0 0 0,0,1
Simon Whitlock,388,1,501,3,1 0 0,1,0
Simon Whitlock,388,2,420,3,1 0 1,2,0
Simon Whitlock,388,3,280,3,0 0 1,1,0
Simon Whitlock,388,4,202,2,0 0,0,0
Simon Whitlock,389,1,501,3,0 0 0,0,0
Simon Whitlock,389,2,443,3,0 1 1,2,0
Simon Whitlock,389,3,309,3,0 1 0,1,0
Simon Whitlock,389,4,210,2,0 0,0,0
Simon Whitlock,390,1,501,3,1 0 0,1,0
Simon Whitlock,390,2,402,3,1 1 1,3,0
Simon Whitlock,390,3,222,3,0 0 0,0,0
Simon Whitlock,390,4,180,1,0,0,0
Simon Whitlock,391,1,501,3,0 1 1,2,1
Simon Whitlock,391,2,361,3,0 0 1,1,1
Simon Whitlock,391,3,278,3,0 0 0,0,1
Simon Whitlock,391,4,235,3,0 0 1,1,1
Simon Whitlock,392,1,501,3,0 1 0,1,1
Simon Whitlock,392,2,420,3,0 0 0,0,1
Simon Whitlock,392,3,363,3,1 0 1,2,1
Simon Whitlock,392,4,223,3,0 0 0,0,1
Simon Whitlock,393,1,501,3,1 1 0,2,0
Simon Whitlock,393,2,361,3,0 1 1,2,0
Simon Whitlock,393,3,227,1,1,1,0
Simon Whitlock,394,1,501,3,0 0 1,1,1
Simon Whitlock,394,2,401,3,1 0 0,1,1
Simon Whitlock,394,3,301,3,1 1 0,2,1
Simon Whitlock,395,1,501,3,1 0 0,1,0
Simon Whitlock,395,2,401,3,1 0 1,2,0
Simon Whitlock,395,3,261,3,0 0 0,0,0
Simon Whitlock,395,4,206,2,0 0,0,0
Simon Whitlock,396,1,501,3,0 0 0,0,1
Simon Whitlock,396,2,443,3,1 0 0,1,1
Simon Whitlock,396,3,343,3,1 0 0,1,1
Simon Whitlock,396,4,244,2,1 1,2,1
Simon Whitlock,397,1,501,3,0 1 1,2,0
Simon Whitlock,397,2,361,3,0 1 1,2,0
Simon Whitlock,397,3,240,2,0 1,1,0
Simon Whitlock,398,1,501,3,1 1 1,3,0
Simon Whitlock,398,2,321,3,0 0 0,0,0
Simon Whitlock,398,3,264,3,0 0 1,1,0
Simon Whitlock,398,4,181,1,0,0,0
Simon Whitlock,399,1,501,3,0 0 0,0,1
Simon Whitlock,399,2,442,3,0 0 0,0,1
Simon Whitlock,399,3,385,3,1 1 0,2,1
Simon Whitlock,399,4,245,3,0 0 1,1,1
Simon Whitlock,400,1,501,3,0 0 0,0,1
Simon Whitlock,400,2,443,3,0 0 1,1,1
Simon Whitlock,400,3,350,3,1 0 1,2,1
Simon Whitlock,400,4,210,2,0 0,0,1
Simon Whitlock,401,1,501,3,1 0 1,2,0
Simon Whitlock,401,2,361,3,1 1 0,2,0
Simon Whitlock,401,3,221,3,0 0 0,0,0
Simon Whitlock,402,1,501,3,1 1 0,2,1
Simon Whitlock,402,2,376,3,1 1 1,3,1
Simon Whitlock,402,3,196,1,0,0,1
Simon Whitlock,403,1,501,3,1 1 1,3,1
Simon Whitlock,403,2,321,3,0 0 0,0,1
Simon Whitlock,403,3,262,3,0 0 0,0,1
Simon Whitlock,403,4,206,1,1,1,1
Simon Whitlock,404,1,501,3,0 0 1,1,1
Simon Whitlock,404,2,408,3,0 0 0,0,1
Simon Whitlock,404,3,370,3,0 0 0,0,1
Simon Whitlock,404,4,327,3,1 0 0,1,1
Simon Whitlock,404,5,227,2,0 1,1,1
Simon Whitlock,405,1,501,3,0 0 0,0,0
Simon Whitlock,405,2,441,3,0 0 1,1,0
Simon Whitlock,405,3,344,3,0 0 1,1,0
Simon Whitlock,405,4,258,3,0 0 1,1,0
Simon Whitlock,406,1,501,3,0 1 0,1,0
Simon Whitlock,406,2,406,3,0 1 1,2,0
Simon Whitlock,406,3,272,2,1 1,2,0
Simon Whitlock,407,1,501,3,0 0 1,1,1
Simon Whitlock,407,2,401,3,1 0 1,2,1
Simon Whitlock,407,3,261,3,0 1 1,2,1
Simon Whitlock,408,1,501,3,0 0 1,1,0
Simon Whitlock,408,2,423,3,1 0 0,1,0
Simon Whitlock,408,3,324,3,1 1 1,3,0
Simon Whitlock,409,1,501,3,0 1 0,1,1
Simon Whitlock,409,2,401,3,0 0 0,0,1
Simon Whitlock,409,3,359,3,0 0 0,0,1
Simon Whitlock,409,4,319,3,1 0 0,1,1
Simon Whitlock,409,5,220,3,0 0 0,0,1
Simon Whitlock,410,1,501,3,0 1 0,1,0
Simon Whitlock,410,2,401,3,1 0 0,1,0
Simon Whitlock,410,3,304,3,1 1 1,3,0
Simon Whitlock,411,1,501,3,0 0 0,0,0
Simon Whitlock,411,2,442,3,0 0 0,0,0
Simon Whitlock,411,3,383,3,1 1 1,3,0
Simon Whitlock,411,4,203,1,1,1,0
Simon Whitlock,412,1,501,3,0 0 1,1,0
Simon Whitlock,412,2,404,3,0 1 0,1,0
Simon Whitlock,412,3,308,3,0 1 0,1,0
Simon Whitlock,412,4,210,2,0 0,0,0
Simon Whitlock,413,1,501,3,0 1 1,2,0
Simon Whitlock,413,2,376,3,0 1 1,2,0
Simon Whitlock,413,3,242,2,1 0,1,0
Simon Whitlock,414,1,501,3,0 1 0,1,0
Simon Whitlock,414,2,401,3,0 1 1,2,0
Simon Whitlock,414,3,282,3,0 1 0,1,0
Simon Whitlock,414,4,184,1,1,1,0
Simon Whitlock,415,1,501,3,0 0 1,1,0
Simon Whitlock,415,2,406,3,0 0 0,0,0
Simon Whitlock,415,3,347,3,0 0 0,0,0
Simon Whitlock,415,4,288,3,0 1 1,2,0
Simon Whitlock,416,1,501,3,0 0 0,0,1
Simon Whitlock,416,2,462,3,0 0 0,0,1
Simon Whitlock,416,3,418,3,0 0 0,0,1
Simon Whitlock,416,4,360,3,0 1 1,2,1
Simon Whitlock,416,5,220,3,0 0 0,0,1
Simon Whitlock,417,1,501,3,0 0 1,1,0
Simon Whitlock,417,2,408,3,1 0 1,2,0
Simon Whitlock,417,3,283,3,0 0 0,0,0
Simon Whitlock,417,4,226,3,0 0 0,0,0
Simon Whitlock,418,1,501,3,0 0 1,1,0
Simon Whitlock,418,2,405,3,0 1 1,2,0
Simon Whitlock,418,3,280,3,1 0 0,1,0
Simon Whitlock,418,4,180,1,1,1,0
Simon Whitlock,419,1,501,3,0 0 0,0,0
Simon Whitlock,419,2,444,3,0 1 0,1,0
Simon Whitlock,419,3,358,3,0 1 1,2,0
Simon Whitlock,419,4,224,2,0 1,1,0
Simon Whitlock,420,1,501,3,0 1 0,1,1
Simon Whitlock,420,2,416,3,1 1 1,3,1
Simon Whitlock,420,3,236,1,1,1,1
Simon Whitlock,421,1,501,3,0 0 0,0,1
Simon Whitlock,421,2,441,3,1 0 1,2,1
Simon Whitlock,421,3,304,3,0 0 0,0,1
Simon Whitlock,421,4,260,3,1 0 0,1,1
Simon Whitlock,422,1,501,3,1 1 1,3,0
Simon Whitlock,422,2,321,3,0 0 0,0,0
Simon Whitlock,422,3,263,2,1 1,2,0
Simon Whitlock,423,1,501,3,0 0 1,1,1
Simon Whitlock,423,2,430,3,0 0 0,0,1
Simon Whitlock,423,3,372,3,0 1 1,2,1
Simon Whitlock,423,4,244,2,1 1,2,1
Simon Whitlock,424,1,501,3,0 0 0,0,0
Simon Whitlock,424,2,456,3,1 0 0,1,0
Simon Whitlock,424,3,358,3,0 0 0,0,0
